vsゴリランダー,vsマンムー,vsウーラオス悪,vsバンギラス,vsヌケニン,vsカバルドン,vsドラパルト,vsムゲンダイナ,vsウーラオス水,vsオーロンゲ,vsネクロズマ日,vsイベルタル,みず,vsキュレム白,vsホウオウ,vsヒヒダルマ氷,ノーマル,vsカプ・レヒレ,あく,サンダー電,ザシアン,vsウオノラゴン,vsジガルデ,ポリゴン２,vsテッカグヤ,vsミミッキュ,vsエースバーン,vsザシアン,カバルドン,はがね,vsバドレックス黒,vsゼルネアス,パッチラゴン,ひこう,ミミッキュ,vsラプラス,vsブラッキー,ドラゴン,エスパー,どく,vsサンダー電,ゴースト,vsランドロス霊,ウオノラゴン,ドリュウズ,トゲキッス,じめん,ほのお,vsカイオーガ
3.0,1.0,3.0,2.0,4.0,0.0,3.0,2.0,3.0,2.0,3.0,3.0,0,3.0,3.0,2.0,0,2.0,0,0,0,2.0,2.0,0,2.0,1.0,2.0,2.0,0,0,2.0,1.0,1,1,0,2.0,1.0,1,0,1,1.0,1,0.0,0,0,0,1,1,1.0
2.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,4.0,1.0,3.0,2.0,0,1.0,1.0,1.0,0,2.0,0,1,0,1.0,1.0,0,2.0,1.0,1.0,2.0,1,0,2.0,0.0,0,1,1,2.0,1.0,0,0,0,0.0,1,0.0,0,0,0,1,1,2.0
2.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1,3.0,2.0,1.0,1,1.0,0,1,1,2.0,2.0,1,1.0,1.0,2.0,1.0,0,1,0.0,1.0,0,2,0,1.0,1.0,1,0,0,0.0,0,1.0,1,0,0,1,0,1.0
2.0,3.0,2.0,2.0,3.0,1.0,2.0,0.0,3.0,1.0,3.0,2.0,0,1.0,1.0,2.0,1,2.0,0,0,0,1.0,1.0,1,3.0,1.0,0.0,2.0,0,0,2.0,0.0,0,0,1,2.0,1.0,0,0,0,0.0,1,0.0,0,0,0,0,2,2.0
2.0,2.0,4.0,4.0,4.0,1.0,3.0,1.0,5.0,2.0,3.0,2.0,0,2.0,1.0,1.0,0,2.0,1,1,0,1.0,1.0,0,1.0,2.0,1.0,1.0,0,1,4.0,1.0,0,2,0,2.0,1.0,0,0,0,0.0,1,0.0,0,0,0,1,0,2.0
2.0,2.0,5.0,4.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,3.0,1,3.0,2.0,1.0,1,1.0,0,0,0,3.0,3.0,0,2.0,0.0,2.0,2.0,0,0,0.0,0.0,1,1,0,1.0,2.0,1,0,0,0.0,0,1.0,0,0,0,1,1,1.0
2.0,4.0,5.0,6.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,2,3.0,3.0,2.0,0,1.0,0,0,1,2.0,2.0,0,2.0,1.0,3.0,2.0,0,1,0.0,1.0,0,1,0,1.0,2.0,0,0,0,0.0,0,2.0,0,0,0,1,1,1.0
2.0,2.0,4.0,4.0,4.0,1.0,3.0,2.0,6.0,2.0,3.0,2.0,0,2.0,1.0,1.0,0,2.0,1,1,0,1.0,1.0,0,1.0,2.0,1.0,1.0,0,1,4.0,1.0,0,2,0,2.0,1.0,0,1,0,0.0,1,0.0,0,0,0,1,0,2.0
2.0,3.0,3.0,3.0,4.0,1.0,4.0,2.0,4.0,2.0,3.0,2.0,1,3.0,2.0,2.0,0,1.0,0,1,0,2.0,2.0,0,2.0,3.0,1.0,1.0,0,1,4.0,1.0,0,1,1,1.0,1.0,1,1,0,0.0,2,1.0,1,0,0,0,1,1.0
2.0,4.0,1.0,4.0,2.0,2.0,0.0,1.0,3.0,1.0,2.0,1.0,1,1.0,2.0,2.0,0,2.0,0,1,0,0.0,0.0,0,2.0,1.0,2.0,2.0,1,1,0.0,1.0,0,1,0,2.0,0.0,0,0,0,0.0,0,1.0,0,0,0,1,1,2.0
0.0,2.0,2.0,4.0,2.0,1.0,4.0,3.0,3.0,2.0,3.0,2.0,1,3.0,2.0,1.0,0,1.0,1,0,0,2.0,2.0,0,1.0,2.0,2.0,1.0,0,1,4.0,1.0,0,0,0,1.0,1.0,1,1,0,0.0,1,1.0,0,1,0,1,0,1.0
2.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2,2.0,3.0,1.0,1,2.0,0,1,0,1.0,1.0,1,1.0,1.0,3.0,1.0,0,1,0.0,2.0,0,1,0,1.0,0.0,1,0,1,0.0,0,2.0,1,1,0,1,0,1.0
2.0,1.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0,3.0,2.0,2.0,1,1.0,1,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,2.0,1.0,0,1,0,2.0,1.0,1,1,1,1.0,0,0.0,0,0,0,0,0,0.0
2.0,1.0,3.0,2.0,3.0,0.0,3.0,2.0,2.0,1.0,3.0,1.0,0,2.0,0.0,1.0,1,0.0,0,0,0,2.0,2.0,1,1.0,1.0,1.0,2.0,1,0,2.0,0.0,0,1,0,0.0,1.0,1,0,0,0.0,1,0.0,0,0,1,1,1,0.0
2.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,5.0,1.0,1.0,3.0,0,1.0,2.0,1.0,1,2.0,0,0,0,1.0,1.0,1,3.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,2.0,1.0,0,1,0,0.0,0,0.0,0,0,1,0,1,2.0
3.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1,1.0,1.0,1.0,1,0.0,0,0,0,1.0,1.0,0,1.0,0.0,2.0,2.0,1,0,0.0,0.0,0,2,0,0.0,1.0,0,0,0,0.0,0,1.0,0,0,1,1,1,0.0
3.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,0,1.0,1.0,1.0,1,1.0,0,0,0,1.0,3.0,0,2.0,1.0,0.0,1.0,0,0,2.0,0.0,0,0,0,1.0,2.0,0,0,0,1.0,1,2.0,0,0,0,0,1,1.0
2.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1,1.0,2.0,0.0,1,2.0,0,0,0,1.0,1.0,1,1.0,1.0,2.0,1.0,0,0,2.0,1.0,0,1,1,1.0,1.0,0,0,1,0.0,1,1.0,0,0,0,1,0,1.0
3.0,3.0,5.0,5.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,1,4.0,2.0,2.0,0,1.0,0,0,0,3.0,5.0,0,2.0,1.0,2.0,2.0,0,1,0.0,1.0,0,1,0,1.0,2.0,1,0,0,1.0,0,3.0,0,0,0,1,1,1.0
3.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,5.0,2.0,1.0,4.0,1,3.0,3.0,1.0,0,2.0,0,1,0,2.0,4.0,0,2.0,2.0,1.0,0.0,0,1,2.0,1.0,0,2,0,2.0,1.0,1,0,0,1.0,1,3.0,0,0,0,0,0,2.0
2.0,1.0,3.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,0,3.0,1.0,1.0,1,1.0,0,1,1,2.0,4.0,0,1.0,2.0,1.0,1.0,0,1,2.0,1.0,0,1,0,1.0,1.0,1,0,0,1.0,1,2.0,0,0,0,1,0,1.0
3.0,2.0,2.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,1,2.0,2.0,1.0,1,1.0,0,0,0,2.0,4.0,0,2.0,0.0,2.0,2.0,0,0,0.0,0.0,1,0,0,1.0,2.0,1,0,0,1.0,0,3.0,0,0,0,1,1,1.0
1.0,0.0,3.0,1.0,3.0,0.0,3.0,1.0,3.0,1.0,1.0,3.0,0,3.0,3.0,1.0,1,1.0,0,1,0,2.0,2.0,1,1.0,1.0,1.0,0.0,0,0,2.0,0.0,0,1,1,2.0,1.0,1,0,0,1.0,1,0.0,0,0,0,0,0,1.0
2.0,2.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,2.0,3.0,3.0,0,3.0,1.0,2.0,0,1.0,1,0,0,2.0,4.0,0,2.0,1.0,1.0,2.0,0,1,2.0,1.0,0,0,0,1.0,1.0,1,1,0,1.0,0,2.0,0,0,0,1,1,1.0
1.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,1.0,3.0,2.0,1,2.0,2.0,0.0,0,2.0,0,1,0,2.0,2.0,0,1.0,2.0,2.0,1.0,0,0,4.0,0.0,0,1,1,2.0,1.0,1,0,0,0.0,2,1.0,0,0,0,1,0,2.0
1.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,1,2.0,2.0,1.0,1,2.0,0,0,0,2.0,2.0,1,2.0,1.0,1.0,1.0,0,0,2.0,0.0,1,0,0,2.0,1.0,1,0,0,0.0,1,1.0,0,0,0,0,1,2.0
0.0,3.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2.0,1.0,1,0.0,0,0,1,1.0,1.0,0,0.0,2.0,3.0,1.0,0,1,2.0,1.0,0,0,0,0.0,1.0,0,1,0,0.0,1,2.0,0,0,0,1,0,0.0
4.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1,1.0,3.0,0.0,0,3.0,0,1,0,1.0,3.0,0,2.0,0.0,2.0,1.0,0,0,0.0,1.0,0,2,0,2.0,0.0,1,0,1,1.0,0,3.0,0,0,0,1,0,2.0
2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2,2.0,5.0,1.0,1,2.0,0,1,0,1.0,1.0,1,1.0,0.0,4.0,1.0,0,0,0.0,1.0,0,1,0,2.0,0.0,1,0,1,1.0,0,2.0,1,0,0,1,0,1.0
1.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,1,2.0,2.0,0.0,1,1.0,0,1,0,2.0,2.0,1,1.0,1.0,2.0,1.0,1,0,2.0,0.0,0,1,0,1.0,1.0,1,0,0,0.0,1,1.0,0,0,0,1,0,1.0
3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,2.0,0,2.0,1.0,1.0,1,2.0,0,1,0,1.0,3.0,0,1.0,1.0,0.0,0.0,0,1,0.0,2.0,0,1,0,1.0,0.0,1,1,1,1.0,0,2.0,0,0,0,0,0,1.0
1.0,3.0,1.0,4.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1,2.0,2.0,2.0,1,1.0,0,1,0,0.0,0.0,0,1.0,2.0,2.0,1.0,0,2,0.0,2.0,0,1,0,1.0,0.0,0,1,0,0.0,0,1.0,0,1,0,1,0,1.0
1.0,2.0,6.0,5.0,2.0,0.0,3.0,1.0,5.0,3.0,1.0,3.0,0,4.0,1.0,2.0,0,1.0,1,1,0,2.0,2.0,0,1.0,1.0,0.0,0.0,0,1,2.0,1.0,0,1,0,2.0,3.0,0,1,0,0.0,0,0.0,0,0,0,0,0,1.0
1.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,0,2.0,1.0,1.0,2,2.0,0,0,0,1.0,3.0,0,1.0,2.0,1.0,1.0,0,1,2.0,1.0,0,0,0,2.0,1.0,0,0,0,1.0,1,2.0,0,0,0,1,0,2.0
2.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1,2.0,2.0,1.0,0,1.0,0,1,0,1.0,1.0,0,1.0,1.0,2.0,1.0,0,1,0.0,1.0,0,2,0,1.0,0.0,1,1,0,0.0,0,1.0,0,1,0,1,0,1.0
2.0,3.0,4.0,5.0,3.0,2.0,2.0,2.0,5.0,2.0,1.0,3.0,1,4.0,4.0,2.0,0,2.0,0,1,0,2.0,2.0,0,1.0,1.0,3.0,1.0,0,1,0.0,1.0,0,2,0,3.0,1.0,1,0,0,1.0,0,1.0,0,0,0,1,0,2.0
1.0,3.0,3.0,5.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,1,2.0,2.0,1.0,1,2.0,0,1,0,1.0,1.0,0,1.0,1.0,2.0,1.0,0,1,0.0,1.0,0,1,0,2.0,1.0,0,0,0,0.0,0,1.0,0,0,0,1,0,2.0
1.0,2.0,3.0,5.0,2.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,1,2.0,2.0,1.0,0,1.0,0,1,0,1.0,1.0,0,1.0,2.0,3.0,2.0,1,1,2.0,1.0,0,1,0,1.0,1.0,0,1,0,0.0,1,1.0,0,1,0,2,0,1.0
2.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,1,1.0,2.0,0.0,1,1.0,0,1,0,1.0,3.0,0,1.0,1.0,2.0,1.0,1,0,2.0,0.0,0,1,1,1.0,1.0,0,0,0,1.0,1,3.0,0,0,0,1,0,1.0
1.0,2.0,3.0,5.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,1,2.0,1.0,1.0,0,1.0,0,0,0,1.0,1.0,0,0.0,2.0,2.0,1.0,0,0,4.0,1.0,0,0,0,1.0,2.0,0,0,1,0.0,2,1.0,0,0,0,1,0,0.0
3.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,3.0,1.0,2.0,1.0,2,0.0,3.0,0.0,1,2.0,0,1,0,0.0,0.0,0,1.0,0.0,4.0,2.0,0,0,0.0,1.0,0,2,0,1.0,0.0,0,0,1,0.0,0,2.0,0,0,0,2,0,1.0
2.0,3.0,1.0,3.0,4.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,0,3.0,3.0,3.0,0,2.0,0,1,0,1.0,1.0,0,2.0,2.0,2.0,2.0,0,1,2.0,1.0,0,1,0,3.0,0.0,1,0,0,1.0,1,0.0,0,0,0,1,1,2.0
1.0,3.0,0.0,5.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,0,4.0,2.0,3.0,1,2.0,0,0,0,1.0,1.0,1,2.0,3.0,1.0,1.0,0,3,0.0,3.0,1,0,0,2.0,1.0,1,0,0,0.0,0,0.0,0,1,0,1,0,2.0
3.0,2.0,3.0,3.0,5.0,1.0,2.0,2.0,6.0,1.0,3.0,1.0,0,1.0,1.0,1.0,0,2.0,1,1,0,0.0,0.0,0,1.0,2.0,1.0,1.0,0,1,4.0,1.0,0,3,0,2.0,0.0,0,1,0,0.0,1,0.0,0,0,0,1,0,2.0
2.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,1,2.0,2.0,2.0,0,1.0,0,1,1,1.0,1.0,0,2.0,2.0,2.0,2.0,0,1,2.0,1.0,0,1,0,1.0,1.0,0,1,0,0.0,1,1.0,0,0,0,1,1,1.0
1.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,1,3.0,2.0,1.0,1,1.0,0,1,1,2.0,2.0,0,1.0,2.0,2.0,1.0,0,1,2.0,1.0,0,1,0,1.0,1.0,1,0,0,0.0,1,1.0,0,0,0,1,0,1.0
2.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,1,3.0,2.0,1.0,1,2.0,0,0,0,2.0,2.0,0,1.0,2.0,2.0,1.0,0,1,2.0,2.0,0,1,0,1.0,1.0,1,0,1,0.0,1,1.0,0,0,0,1,0,1.0
2.0,3.0,5.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,2.0,2.0,1,4.0,1.0,2.0,1,0.0,0,0,0,3.0,3.0,1,1.0,2.0,1.0,1.0,0,1,2.0,1.0,0,1,1,0.0,2.0,1,0,0,0.0,1,1.0,0,0,0,0,1,0.0
1.0,3.0,4.0,4.0,3.0,2.0,4.0,1.0,4.0,2.0,3.0,2.0,1,2.0,1.0,1.0,0,1.0,0,0,0,2.0,2.0,0,1.0,2.0,1.0,1.0,0,0,4.0,0.0,0,0,1,1.0,2.0,0,1,0,0.0,2,1.0,0,0,0,0,1,1.0
2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0,1.0,0.0,3.0,2,2.0,4.0,0.0,1,2.0,0,1,0,2.0,2.0,1,2.0,0.0,2.0,0.0,0,0,0.0,0.0,1,2,0,2.0,1.0,1,0,0,0.0,0,2.0,0,0,0,0,0,2.0
3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,1,2.0,2.0,2.0,0,1.0,0,0,1,1.0,3.0,0,2.0,2.0,2.0,2.0,1,1,2.0,1.0,0,1,0,1.0,1.0,0,0,0,1.0,1,3.0,0,0,0,1,1,1.0
3.0,1.0,4.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,3.0,2.0,0,1.0,1.0,1.0,1,1.0,0,1,0,1.0,1.0,1,2.0,1.0,1.0,2.0,0,0,2.0,0.0,0,2,1,1.0,1.0,0,0,0,0.0,1,0.0,0,0,0,1,1,1.0
3.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,0,2.0,1.0,1.0,2,2.0,0,1,0,1.0,1.0,0,1.0,1.0,0.0,0.0,0,1,0.0,2.0,0,2,0,1.0,0.0,1,0,1,0.0,0,0.0,0,0,0,0,0,1.0
4.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,1,2.0,2.0,1.0,0,2.0,0,0,0,2.0,4.0,0,2.0,1.0,2.0,2.0,0,0,2.0,1.0,1,0,0,1.0,2.0,1,0,1,1.0,1,3.0,0,0,0,1,1,1.0
2.0,1.0,5.0,2.0,4.0,0.0,5.0,1.0,3.0,2.0,3.0,2.0,0,3.0,0.0,1.0,1,0.0,0,0,0,3.0,3.0,1,1.0,2.0,0.0,1.0,0,0,4.0,0.0,0,1,1,0.0,2.0,1,0,0,0.0,2,0.0,0,0,1,0,1,0.0
1.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,0,2.0,0.0,1.0,1,1.0,0,0,0,2.0,2.0,0,1.0,2.0,0.0,1.0,0,0,4.0,0.0,0,0,1,1.0,1.0,1,0,0,0.0,2,0.0,0,0,0,0,1,1.0
3.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1,1.0,2.0,2.0,0,2.0,0,0,0,1.0,3.0,0,3.0,1.0,1.0,2.0,0,0,2.0,0.0,0,0,1,2.0,1.0,0,0,0,1.0,1,3.0,0,0,0,0,2,2.0
3.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,0,2.0,2.0,2.0,0,2.0,0,1,0,1.0,3.0,0,3.0,1.0,1.0,2.0,0,1,0.0,1.0,0,1,0,2.0,1.0,0,0,0,1.0,0,2.0,0,1,0,1,1,2.0
2.0,2.0,2.0,3.0,5.0,1.0,2.0,2.0,5.0,1.0,3.0,2.0,0,2.0,3.0,2.0,0,2.0,1,1,0,0.0,0.0,0,1.0,2.0,2.0,1.0,0,1,4.0,1.0,0,2,0,3.0,0.0,0,1,0,1.0,1,0.0,0,0,0,1,0,2.0
1.0,4.0,3.0,6.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,1,3.0,2.0,2.0,0,2.0,0,1,0,1.0,1.0,0,1.0,3.0,2.0,1.0,0,2,2.0,2.0,0,1,1,2.0,1.0,0,0,0,0.0,1,1.0,0,1,0,1,0,2.0
2.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,1,2.0,2.0,1.0,0,1.0,0,0,0,2.0,2.0,0,2.0,1.0,2.0,2.0,0,0,2.0,0.0,0,1,0,1.0,1.0,1,0,0,0.0,1,1.0,0,0,0,1,1,1.0
2.0,2.0,0.0,4.0,0.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,1,2.0,1.0,1.0,1,1.0,0,0,0,1.0,3.0,0,0.0,1.0,3.0,2.0,1,1,0.0,2.0,0,0,0,0.0,0.0,1,0,1,1.0,0,3.0,0,1,0,2,0,0.0
2.0,1.0,5.0,4.0,2.0,0.0,4.0,1.0,4.0,3.0,1.0,3.0,0,4.0,1.0,1.0,1,1.0,0,0,0,3.0,3.0,1,1.0,2.0,0.0,0.0,0,1,2.0,1.0,1,1,1,1.0,3.0,1,0,0,0.0,1,0.0,0,0,1,0,0,1.0
1.0,3.0,1.0,5.0,2.0,1.0,1.0,3.0,4.0,2.0,3.0,1.0,0,2.0,1.0,2.0,0,2.0,0,1,0,0.0,0.0,0,1.0,3.0,2.0,2.0,1,2,2.0,2.0,0,1,0,2.0,0.0,0,1,0,0.0,1,0.0,0,1,0,2,0,2.0
2.0,2.0,3.0,3.0,4.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1,1.0,1.0,1.0,1,0.0,1,0,0,1.0,1.0,0,1.0,1.0,2.0,2.0,0,0,4.0,0.0,0,1,1,0.0,1.0,0,0,0,0.0,1,1.0,0,0,0,1,1,0.0
1.0,1.0,3.0,4.0,3.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,0,3.0,2.0,2.0,1,0.0,0,0,0,1.0,1.0,0,0.0,2.0,3.0,2.0,0,1,2.0,1.0,0,1,0,1.0,1.0,0,0,0,1.0,1,0.0,0,0,0,2,0,0.0
3.0,4.0,4.0,6.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,1,4.0,2.0,3.0,0,1.0,0,1,1,2.0,4.0,0,2.0,1.0,2.0,2.0,0,1,0.0,1.0,0,1,0,2.0,2.0,1,0,0,1.0,0,3.0,1,0,0,1,1,1.0
3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0,2.0,1.0,2.0,1,2.0,0,0,0,1.0,1.0,0,2.0,1.0,0.0,1.0,0,1,0.0,1.0,1,2,0,2.0,0.0,1,0,0,0.0,0,0.0,0,0,0,0,1,2.0
3.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1,2.0,3.0,2.0,1,1.0,0,0,0,1.0,1.0,1,1.0,0.0,3.0,2.0,0,0,0.0,1.0,0,1,0,1.0,0.0,1,0,1,1.0,0,1.0,0,0,0,1,1,0.0
2.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1,3.0,1.0,2.0,1,0.0,0,0,1,2.0,2.0,0,1.0,2.0,2.0,2.0,0,1,2.0,1.0,0,1,0,0.0,1.0,1,0,0,0.0,1,1.0,0,0,0,1,1,0.0
2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,1,3.0,4.0,1.0,1,2.0,0,1,0,2.0,2.0,1,1.0,1.0,2.0,0.0,0,0,2.0,1.0,0,1,1,2.0,1.0,1,0,1,1.0,1,1.0,1,0,0,0,0,1.0
1.0,2.0,2.0,2.0,3.0,0.0,4.0,1.0,2.0,2.0,3.0,2.0,0,3.0,1.0,2.0,1,1.0,0,0,0,2.0,2.0,0,2.0,3.0,0.0,1.0,0,1,4.0,1.0,0,0,1,1.0,1.0,1,0,0,0.0,2,0.0,0,0,0,0,1,1.0
2.0,1.0,4.0,2.0,3.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,1,3.0,2.0,0.0,1,1.0,0,1,0,3.0,3.0,1,1.0,1.0,1.0,0.0,0,0,2.0,0.0,0,2,1,1.0,1.0,2,0,0,0.0,1,1.0,1,0,0,0,0,1.0
3.0,4.0,1.0,4.0,2.0,3.0,1.0,1.0,3.0,3.0,0.0,2.0,2,3.0,5.0,2.0,0,4.0,0,1,0,1.0,1.0,0,1.0,1.0,3.0,0.0,0,1,0.0,3.0,0,1,0,3.0,0.0,1,0,2,1.0,0,2.0,1,0,0,0,0,2.0
3.0,1.0,5.0,3.0,5.0,0.0,4.0,2.0,5.0,2.0,3.0,2.0,0,3.0,1.0,1.0,0,1.0,1,1,1,2.0,2.0,0,1.0,2.0,1.0,1.0,0,1,4.0,1.0,0,3,0,1.0,1.0,1,0,0,0.0,1,0.0,0,0,0,1,0,1.0
2.0,2.0,7.0,5.0,3.0,1.0,4.0,1.0,5.0,3.0,3.0,3.0,0,3.0,0.0,1.0,0,1.0,0,0,0,3.0,3.0,0,1.0,1.0,1.0,2.0,1,0,2.0,0.0,0,1,1,1.0,3.0,0,0,0,0.0,1,0.0,0,0,1,1,1,1.0
2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2.0,2.0,1.0,1,2.0,0,1,0,1.0,1.0,1,1.0,2.0,2.0,1.0,0,1,2.0,2.0,0,1,0,1.0,0.0,1,0,1,0.0,1,1.0,0,1,0,1,0,1.0
2.0,2.0,3.0,3.0,4.0,0.0,3.0,2.0,3.0,2.0,3.0,3.0,0,4.0,3.0,3.0,0,1.0,0,0,0,2.0,2.0,0,2.0,2.0,2.0,2.0,0,1,2.0,1.0,0,1,0,2.0,1.0,1,0,0,1.0,1,0.0,0,0,1,1,1,1.0
1.0,2.0,3.0,4.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,1,3.0,4.0,2.0,1,1.0,1,1,1,1.0,1.0,0,1.0,1.0,3.0,1.0,0,1,2.0,1.0,0,1,0,2.0,1.0,0,0,0,1.0,0,1.0,0,0,0,1,0,1.0
2.0,3.0,2.0,3.0,4.0,1.0,3.0,1.0,3.0,1.0,5.0,2.0,0,1.0,1.0,2.0,0,2.0,1,0,0,1.0,1.0,0,3.0,1.0,1.0,3.0,1,0,4.0,0.0,0,0,1,2.0,1.0,0,0,0,0.0,1,0.0,0,0,0,1,2,2.0
2.0,2.0,5.0,3.0,3.0,1.0,3.0,1.0,5.0,2.0,2.0,3.0,1,2.0,2.0,1.0,0,1.0,0,0,0,2.0,2.0,0,2.0,1.0,1.0,1.0,0,0,2.0,0.0,0,1,1,1.0,2.0,0,1,0,0.0,1,1.0,0,0,0,0,1,1.0
2.0,2.0,6.0,5.0,3.0,1.0,3.0,1.0,5.0,3.0,2.0,3.0,1,3.0,2.0,1.0,0,1.0,0,1,0,2.0,2.0,0,1.0,2.0,2.0,1.0,0,1,2.0,1.0,0,2,1,1.0,2.0,0,0,0,0.0,1,1.0,0,0,0,1,0,1.0
3.0,1.0,5.0,3.0,5.0,0.0,3.0,2.0,5.0,2.0,2.0,3.0,0,4.0,3.0,2.0,0,1.0,0,1,0,2.0,2.0,0,1.0,2.0,2.0,1.0,0,1,2.0,1.0,0,3,1,2.0,1.0,1,0,0,1.0,1,0.0,0,0,0,1,0,1.0
0.0,1.0,4.0,4.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,2.0,1,2.0,1.0,0.0,1,0.0,0,0,0,2.0,2.0,0,0.0,2.0,2.0,1.0,0,0,4.0,0.0,0,0,1,0.0,2.0,0,1,0,0.0,2,1.0,0,0,0,1,0,0.0
2.0,2.0,7.0,6.0,2.0,2.0,6.0,3.0,4.0,4.0,2.0,4.0,1,5.0,1.0,1.0,0,0.0,1,0,1,4.0,6.0,0,0.0,1.0,2.0,1.0,0,1,2.0,1.0,0,1,0,0.0,3.0,1,0,0,1.0,0,3.0,0,0,0,1,0,0.0
1.0,1.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,1.0,2.0,4.0,1,3.0,4.0,1.0,1,1.0,1,0,0,2.0,4.0,1,1.0,1.0,2.0,0.0,0,0,4.0,0.0,1,0,1,2.0,1.0,1,0,0,2.0,1,3.0,0,0,0,0,0,1.0
1.0,2.0,5.0,5.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,1,3.0,1.0,1.0,1,0.0,0,0,1,2.0,2.0,0,0.0,2.0,2.0,1.0,0,1,2.0,1.0,0,1,1,0.0,2.0,0,0,0,0.0,1,1.0,0,0,0,1,0,0.0
